Company Name,Total(4),Total,Title,Description,Features,Length_of_Features,Benefits,Length_of_Benefits,Service-scope,User-support,Onboarding-and-offboarding,Using-the-service,Scaling,Analytics,Resellers,Staff-security,Asset-protection,Data-importing-and-exporting,Data-in-transit-protection,Availability-and-resilience,Identity-and-authentication,Audit-information-for-users,Standards-and-certifications,Security-governance,Operational-security,Secure-development,Public-sector-networks,Pricing,Query_index,Planning,Training,Setup-and-migration,Quality-assurance-and-performance-testing,Security-testing,Ongoing-support,Backup-and-recovery,Separation-between-users,Energy-efficiency,Target
Microsoft Limited,9,13,1,4,3,7,1,8,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Fordway,9,21,1,2,4,8,2,9,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,9.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
QA Ltd,17,17,1,4,4,7,8,7,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Incremental Group,15,15,1,3,6,8,5,9,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
RingTechEU,5,8,1,2,1,4,1,3,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Aztech IT Solutions Ltd,6,7,1,1,3,7,1,8,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
European Electronique,6,6,1,1,3,10,1,8,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Jisc Services Ltd,8,10,0,2,3,10,3,9,0,0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Capgemini UK plc,3,5,1,1,1,9,0,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Microsoft Limited,3,3,0,1,2,6,0,6,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Tisski Limited,6,6,1,2,3,10,0,8,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
European Electronique,6,7,1,1,3,10,1,8,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Microsoft Limited,2,2,0,2,0,7,0,8,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Microsoft Limited,3,3,1,2,0,10,0,8,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Atech Support Ltd,4,6,1,2,0,6,1,7,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Sol-Tec Limited,4,11,1,1,1,10,1,8,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Tisski Limited,7,7,1,1,3,10,2,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Microsoft Limited,3,3,1,2,0,10,0,8,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Microsoft Limited,3,3,1,2,0,10,0,8,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
JDS365,4,5,1,1,1,10,1,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Six Degrees Technology Group Limited,0,7,0,0,0,3,0,3,0,0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
New Company Services Ltd,3,4,1,1,1,6,0,2,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Microsoft Limited,1,1,0,1,0,6,0,6,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Tisski Limited,3,3,0,2,1,10,0,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Microsoft Limited,2,2,1,1,0,10,0,8,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Computacenter (UK) Ltd,3,7,1,1,1,8,0,5,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Cisilion Limited,2,4,0,1,1,5,0,5,1,0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Microsoft Limited,3,3,0,1,1,7,1,8,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ClearPeople Ltd,5,8,1,2,1,8,1,4,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EPI-USE Labs Limited,4,11,0,1,2,4,1,10,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Atech Support Ltd,2,5,1,0,0,9,1,8,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Rackspace Ltd,3,15,1,1,1,10,0,8,0,0,0.0,1.0,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Sol-Tec Limited,2,9,1,0,1,10,0,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Borwell,4,8,1,1,1,5,1,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
JDS365,3,4,0,1,1,10,1,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Perfect Image,4,7,1,1,1,9,1,8,0,0,2.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Cantium Business Solutions,2,4,1,1,0,8,0,9,0,0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
EntServ UK Ltd part of the DXC Technologies Group,2,3,1,1,0,10,0,5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
NETconnection System Ltd,3,5,1,0,2,10,0,10,0,0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Capita Business Services Limited,4,8,1,1,1,10,1,9,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SoftwareONE,3,12,0,2,0,5,1,6,0,0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Proact IT UK Limited,5,5,1,2,1,8,1,7,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Automation Consultants,2,7,1,1,0,7,0,7,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Automation Consultants,2,7,1,1,0,7,0,7,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Sol-Tec Limited,2,9,0,1,0,6,1,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Microsoft Limited,0,0,0,0,0,6,0,9,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
IBM United Kingdom Ltd,1,2,0,1,0,9,0,9,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
risual Ltd,1,7,1,0,0,7,0,8,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Six Degrees Technology Group Limited,1,7,1,0,0,7,0,7,1,0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Clarity Tech Ltd,3,6,1,0,2,10,0,10,0,0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1
UKCloud Ltd,3,6,1,0,2,10,0,10,0,0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1
Clarity Tech Ltd,3,6,1,0,2,10,0,10,0,0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1
UKCloud Ltd,3,6,1,0,2,10,0,10,0,0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1
Aptum Technologies (UK) Ltd,1,7,1,0,0,10,0,10,0,0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
MTI Technology Ltd,2,3,1,0,1,3,0,7,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
MTI Technology Ltd,2,3,1,0,1,3,0,7,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Nix-Infinity AI,3,8,1,1,1,10,0,6,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Proact IT UK Limited,5,5,1,2,1,8,1,8,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Virtuoso IT Limited,1,3,0,0,0,7,1,4,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Microsoft Limited,0,0,0,0,0,7,0,7,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
NTT DATA UK Limited,3,3,1,2,0,6,0,5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Q Associates Limited,3,6,1,0,2,10,0,10,1,0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Q Associates Limited,3,6,1,0,2,10,0,10,1,0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Solidsoft Reply Ltd,2,4,1,1,0,10,0,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Not Binary Limited,3,6,1,0,2,10,0,10,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Tisski Limited,4,4,1,1,2,10,0,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Encodian,2,2,1,1,0,9,0,5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Tisski Limited,2,2,1,1,0,10,0,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
New Signature UK Limited,3,5,1,2,0,8,0,4,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
QA Ltd,0,0,0,0,0,10,0,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Tisski Limited,4,4,1,2,1,10,0,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Cognizant Technology Solutions UK Limited,4,5,1,2,1,10,0,8,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
WIPRO HOLDINGS (UK) LIMITED,3,13,1,2,0,8,0,6,0,0,0.0,2.0,2.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
MTI Technology Ltd,1,3,1,0,0,5,0,5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Cisilion Limited,2,4,1,0,1,5,0,5,1,0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Nix-Infinity AI,3,7,1,1,1,6,0,6,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Softcat Limited,1,1,0,0,1,6,0,6,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
JDS365,2,3,0,0,2,10,0,7,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Concero UK,2,3,0,0,2,7,0,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
Version 1 Solutions Limited,0,1,0,0,0,5,0,9,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Roc Technologies Limited,1,2,0,0,1,8,0,5,0,0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Sol-Tec Limited,1,8,1,0,0,10,0,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Global Knowledge,2,2,1,0,1,10,0,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Little Fish (UK) Ltd,1,1,0,0,0,10,1,4,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Cardonet,3,3,1,1,0,10,1,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Synergi Software Limited,2,2,1,1,0,5,0,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Synergi Software Limited,2,3,1,1,0,5,0,10,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
risual Ltd,5,11,0,1,3,7,1,7,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Kinseed,1,5,1,0,0,3,0,4,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Shaping Cloud,3,4,1,1,1,10,0,9,0,0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Vysiion Ltd,3,5,1,0,2,10,0,10,0,0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Vysiion Ltd,3,5,1,0,2,10,0,10,0,0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Cardonet COMM,3,3,1,1,0,10,1,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
JDS365,3,4,0,1,1,10,1,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
JDS365,3,4,0,1,1,10,1,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
JDS365,3,4,0,1,1,10,1,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
JDS365,3,4,0,1,1,10,1,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
JDS365,3,4,0,1,1,10,1,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
JDS365,3,4,0,1,1,10,1,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Accenture (UK) Limited,1,1,1,0,0,8,0,6,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Opsgility Limited,3,5,1,2,0,4,0,4,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
